age,ast_pct,blk_pct,bpm,bpm-dum,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,g,href,mp,obpm,orb_pct,ows,per,player,player_id,pos,season,stl_pct,team_id,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws-dum,ws_per_48,birthplace
24,,,,,,,0.4,,.323,63,/players/b/buckhjo01.html,728,,,0.9,14.5,Joe Buckhalter,buckhjo01,PF,1962.0,,CIN,,,.489,,,1.2,,.082,
23,,,,,,,0.7,,.362,62,/players/b/buckncl01.html,696,,,0.6,15.7,Cleveland Buckner,buckncl01,PF,1962.0,,NYK,,,.469,,,1.3,,.087,"Yazoo City, Mississippi"
23,,,,,,,1.1,,.536,79,/players/b/buddda01.html,1370,,,1.2,11.6,Dave Budd,buddda01,SF,1962.0,,NYK,,,.483,,,2.3,,.081,"Woodbury, New Jersey"
22,,,,,,,0.0,,.286,8,/players/b/burtoed01.html,28,,,0.0,12.7,Ed Burton,burtoed01,F,1962.0,,NYK,,,.476,,,0.0,,.075,
25,,,,,,,0.4,,.445,47,/players/b/butchdo01.html,479,,,-0.6,6.8,Donnie Butcher,butchdo01,PG,1962.0,,NYK,,,.372,,,-0.3,,-0.026,"Williamsport, Kentucky"
23,,,,,,,1.6,,.241,59,/players/b/butleal01.html,2016,,,2.5,13.1,Al Butler,butleal01,PG,1962.0,,TOT,,,.496,,,4.1,,.098,"Rochester, New York"
26,,,,,,,0.9,,.242,67,/players/c/cableba01.html,1861,,,-0.1,11.4,Barney Cable,cableba01,SF,1962.0,,TOT,,,.439,,,0.7,,.019,"Rochester, Pennsylvania"
23,,,,,,,0.2,,.254,31,/players/c/carlho01.html,382,,,-0.7,9.4,Howie Carl,carlho01,PG,1962.0,,CHP,,,.380,,,-0.5,,-0.061,"Chicago, Illinois"
25,,,,,,,6.0,,.431,80,/players/c/chambwi01.html,3882,,,17.1,31.8,Wilt Chamberlain*,chambwi01,C,1962.0,,PHW,,,.536,,,23.1,,.286,"Philadelphia, Pennsylvania"
28,,,,,,,0.8,,.240,70,/players/c/conlied01.html,963,,,-1.0,7.0,Ed Conlin,conlied01,SG,1962.0,,PHW,,,.393,,,-0.1,,-0.007,"Brooklyn, New York"
30,,,,,,,2.6,,.406,63,/players/c/costela01.html,1854,,,3.3,15.6,Larry Costello,costela01,PG,1962.0,,SYR,,,.507,,,5.9,,.153,"Minoa, New York"
33,,,,,,,5.6,,.282,75,/players/c/cousybo01.html,2114,,,0.7,18.3,Bob Cousy*,cousybo01,PG,1962.0,,BOS,,,.443,,,6.3,,.144,"New York, New York"
24,,,,,,,0.0,,.467,5,/players/d/darroji01.html,34,,,-0.1,5.9,Jimmy Darrow,darroji01,G,1962.0,,STL,,,.332,,,-0.1,,-0.112,"Akron, Ohio"
23,,,,,,,1.0,,.117,77,/players/d/davisra01.html,1992,,,-0.4,9.9,Ralph Davis,davisra01,SG,1962.0,,CHP,,,.431,,,0.6,,.014,"Vanceburg, Kentucky"
25,,,,,,,,,.400,21,/players/d/deesar01.html,288,,,,,Archie Dees,deesar01,PF-C,1962.0,,TOT,,,.507,,,,,,"Ethel, Mississippi"
31,,,,,,,2.3,,.450,77,/players/d/dukeswa01.html,1896,,,1.0,13.6,Walter Dukes,dukeswa01,C,1962.0,,DET,,,.464,,,3.3,,.084,"Rochester, New York"
23,,,,,,,0.6,,.279,58,/players/e/eganjo01.html,696,,,0.7,13.8,Johnny Egan,eganjo01,PG,1962.0,,DET,,,.473,,,1.3,,.088,"Hartford, Connecticut"
28,,,,,,,0.0,,.000,1,/players/e/eichhdi01.html,10,,,0.0,12.2,Rich Eichhorst,eichhdi01,G,1962.0,,STL,,,.500,,,0.0,,.072,
24,,,,,,,1.4,,.426,75,/players/e/embrywa01.html,2623,,,5.4,17.9,Wayne Embry*,embrywa01,C,1962.0,,CIN,,,.516,,,6.7,,.123,"Springfield, Ohio"
31,,,,,,,1.5,,.327,80,/players/f/felixra01.html,1478,,,0.8,9.2,Ray Felix,felixra01,C,1962.0,,LAL,,,.475,,,2.3,,.074,"New York, New York"
28,,,,,,,0.7,,.376,79,/players/f/ferraal01.html,2046,,,0.1,8.3,Al Ferrari,ferraal01,SG,1962.0,,STL,,,.436,,,0.9,,.020,"New York, New York"
24,,,,,,,1.8,,.449,80,/players/f/ferrybo01.html,1918,,,3.1,17.0,Bob Ferry,ferrybo01,C,1962.0,,DET,,,.493,,,4.9,,.122,"St. Louis, Missouri"
33,,,,,,,0.5,,.411,57,/players/f/foustla01.html,1153,,,2.6,14.7,Larry Foust,foustla01,C,1962.0,,STL,,,.541,,,3.1,,.129,"Painesville, Ohio"
24,,,,,,,2.9,,.417,80,/players/g/gambeda01.html,2301,,,4.1,16.3,Dave Gambee,gambeda01,SF,1962.0,,SYR,,,.502,,,7.0,,.145,"Portland, Oregon"
29,,,,,,,2.7,,.301,60,/players/g/golato01.html,2462,,,1.6,11.4,Tom Gola*,golato01,SG,1962.0,,PHW,,,.473,,,4.4,,.085,"Philadelphia, Pennsylvania"
32,,,,,,,0.5,,.294,38,/players/g/grabojo01.html,468,,,-0.4,9.7,Joe Graboski,grabojo01,PF,1962.0,,TOT,,,.387,,,0.1,,.010,
28,,,,,,,3.0,,.373,80,/players/g/greenjo01.html,2789,,,2.1,15.8,Johnny Green,greenjo01,PF,1962.0,,NYK,,,.470,,,5.1,,.088,"Dayton, Ohio"
28,,,,,,,,,.344,71,/players/g/greensi01.html,2388,,,,,Si Green,greensi01,SG,1962.0,,TOT,,,.432,,,,,,"New York, New York"
25,,,,,,,3.5,,.280,71,/players/g/greerha01.html,2705,,,5.0,17.5,Hal Greer*,greerha01,SG,1962.0,,SYR,,,.500,,,8.5,,.151,"Huntington, West Virginia"
24,,,,,,,0.8,,.398,45,/players/g/guarige01.html,367,,,-0.1,11.3,Gene Guarilia,guarige01,SF,1962.0,,BOS,,,.431,,,0.7,,.089,"Duryea, Pennsylvania"
29,,,,,,,3.0,,.402,78,/players/g/gueriri01.html,3348,,,9.2,20.9,Richie Guerin*,gueriri01,SG,1962.0,,NYK,,,.516,,,12.1,,.174,"New York, New York"
30,,,,,,,1.2,,.295,77,/players/h/hagancl01.html,2784,,,7.3,19.4,Cliff Hagan*,hagancl01,SF,1962.0,,STL,,,.524,,,8.5,,.146,"Owensboro, Kentucky"
29,,,,,,,1.5,,.358,64,/players/h/halbrsw01.html,908,,,-0.9,11.6,Swede Halbrook,halbrsw01,C,1962.0,,SYR,,,.409,,,0.6,,.033,
26,,,,,,,,,.378,40,/players/h/hattove01.html,898,,,,,Vern Hatton,hattove01,SG,1962.0,,TOT,,,.417,,,,,,"Owingsville, Kentucky"
25,,,,,,,1.8,,.315,79,/players/h/hawkito01.html,1903,,,0.3,10.5,Tom Hawkins,hawkito01,SF,1962.0,,LAL,,,.450,,,2.1,,.054,"Chicago, Illinois"
27,,,,,,,5.5,,.271,79,/players/h/heinsto01.html,2383,,,3.7,20.0,Tom Heinsohn*,heinsto01,PF,1962.0,,BOS,,,.482,,,9.3,,.187,"Union City, New Jersey"
23,,,,,,,0.4,,.443,58,/players/h/hillcl01.html,1050,,,-0.1,9.1,Cleo Hill,hillcl01,SG,1962.0,,STL,,,.433,,,0.3,,.015,"Newark, New Jersey"
23,,,,,,,0.0,,.167,3,/players/h/hornro01.html,25,,,-0.2,-6.4,Ron Horn,hornro01,SF,1962.0,,STL,,,.116,,,-0.2,,-0.397,"Marion, Indiana"
25,,,,,,,3.1,,.513,79,/players/h/howelba01.html,2857,,,7.6,19.1,Bailey Howell*,howelba01,SF,1962.0,,DET,,,.539,,,10.7,,.180,"Middleton, Tennessee"
27,,,,,,,1.6,,.250,78,/players/h/hundlho01.html,1492,,,-1.5,9.6,Hot Rod Hundley,hundlho01,SG,1962.0,,LAL,,,.380,,,0.1,,.003,"Charleston, West Virginia"
23,,,,,,,1.4,,.288,76,/players/i/imhofda01.html,1481,,,-0.7,9.1,Darrall Imhoff,imhofda01,C,1962.0,,NYK,,,.416,,,0.7,,.021,"San Gabriel, California"
29,,,,,,,1.2,,.555,71,/players/j/johnsan01.html,2193,,,3.4,13.6,Andy Johnson,johnsan01,SF,1962.0,,CHP,,,.501,,,4.6,,.100,"Los Angeles, California"
23,,,,,,,1.3,,.308,64,/players/j/jolifho01.html,1094,,,-0.1,9.0,Howie Jolliff,jolifho01,PF,1962.0,,LAL,,,.433,,,1.2,,.053,
29,,,,,,,4.4,,.320,80,/players/j/joneskc01.html,2054,,,0.5,11.7,K.C. Jones*,joneskc01,PG,1962.0,,BOS,,,.445,,,4.9,,.115,"Taylor, Texas"
28,,,,,,,4.7,,.231,78,/players/j/jonessa01.html,2388,,,4.9,17.9,Sam Jones*,jonessa01,SG,1962.0,,BOS,,,.507,,,9.6,,.193,"Wilmington, North Carolina"
25,,,,,,,0.9,,.213,69,/players/j/joneswi01.html,1006,,,-1.0,9.8,Willie Jones,joneswi01,PG,1962.0,,DET,,,.402,,,-0.1,,-0.006,
28,,,,,,,1.7,,.163,76,/players/j/jordoph01.html,2195,,,-1.9,9.8,Phil Jordon,jordoph01,C,1962.0,,NYK,,,.409,,,-0.2,,-0.003,"Lakeport, California"
29,,,,,,,4.9,,.248,80,/players/k/kerrre01.html,2768,,,2.9,17.4,Red Kerr,kerrre01,C,1962.0,,SYR,,,.482,,,7.8,,.136,"Chicago, Illinois"
23,,,,,,,0.0,,.667,5,/players/k/kistldo01.html,13,,,0.0,12.1,Doug Kistler,kistldo01,F,1962.0,,NYK,,,.515,,,0.0,,.123,
26,,,,,,,2.1,,.297,78,/players/k/krebsji01.html,2012,,,2.1,12.3,Jim Krebs,krebsji01,C,1962.0,,LAL,,,.492,,,4.2,,.100,"Webster Groves, Missouri"
23,,,,,,,0.6,,.243,73,/players/l/lacoufr01.html,1507,,,1.2,11.2,Fred LaCour,lacoufr01,PG,1962.0,,STL,,,.477,,,1.7,,.056,
23,,,,,,,0.6,,.220,59,/players/l/laresyo01.html,703,,,-0.3,9.2,York Larese,laresyo01,SG,1962.0,,TOT,,,.421,,,0.3,,.020,"New York, New York"
24,,,,,,,2.9,,.404,80,/players/l/larusru01.html,2754,,,5.8,16.6,Rudy LaRusso,larusru01,PF,1962.0,,LAL,,,.526,,,8.8,,.153,"Brooklyn, New York"
25,,,,,,,1.2,,.560,75,/players/l/leege01.html,1351,,,0.6,12.2,George Lee,leege01,SF,1962.0,,DET,,,.458,,,1.7,,.061,"Highland Park, Michigan"
29,,,,,,,1.3,,.329,70,/players/l/leonasl01.html,2464,,,-0.1,12.2,Slick Leonard*,leonasl01,PG,1962.0,,CHP,,,.436,,,1.2,,.024,"Terre Haute, Indiana"
31,,,,,,,2.4,,.162,79,/players/l/loscuji01.html,1146,,,-1.9,7.7,Jim Loscutoff,loscuji01,SF,1962.0,,BOS,,,.379,,,0.5,,.019,"San Francisco, California"
32,,,,,,,0.5,,.258,40,/players/l/lovelcl01.html,1192,,,3.1,19.5,Clyde Lovellette*,lovelcl01,C,1962.0,,STL,,,.519,,,3.6,,.145,"Petersburg, Indiana"
22,,,,,,,0.4,,.633,67,/players/l/luckete01.html,396,,,0.0,9.0,Ted Luckenbill,luckete01,PF,1962.0,,PHW,,,.440,,,0.4,,.051,
22,,,,,,,0.8,,.188,66,/players/m/martiwh01.html,1018,,,-1.3,5.4,Whitey Martin,martiwh01,SG,1962.0,,NYK,,,.359,,,-0.5,,-0.022,
27,,,,,,,0.2,,.370,15,/players/m/mccarjo01.html,333,,,-0.6,5.7,Johnny McCarthy,mccarjo01,PG,1962.0,,STL,,,.283,,,-0.4,,-0.064,"Buffalo, New York"
25,,,,,,,0.6,,.308,62,/players/m/mcmilsh01.html,1225,,,1.1,13.3,Shellie McMillon,mcmilsh01,SF,1962.0,,TOT,,,.475,,,1.7,,.066,
23,,,,,,,0.5,,.250,50,/players/m/mcneibo01.html,441,,,0.2,10.9,Bob McNeill,mcneibo01,PG,1962.0,,TOT,,,.457,,,0.7,,.075,"Philadelphia, Pennsylvania"
23,,,,,,,2.7,,.282,80,/players/m/meschto01.html,2509,,,1.1,10.9,Tom Meschery,meschto01,PF,1962.0,,PHW,,,.463,,,3.7,,.072,"Harbin Manchuria, China"
23,,,,,,,1.3,,.382,74,/players/m/morelja01.html,1219,,,1.2,14.5,Jackie Moreland,morelja01,PF,1962.0,,DET,,,.483,,,2.6,,.101,"Minden, Louisiana"
27,,,,,,,2.7,,.253,75,/players/n/naullwi01.html,2978,,,2.8,17.7,Willie Naulls,naullwi01,SF,1962.0,,NYK,,,.470,,,5.5,,.089,"Dallas, Texas"
24,,,,,,,1.6,,.429,77,/players/n/neumapa01.html,1265,,,1.6,11.6,Paul Neumann,neumapa01,PG,1962.0,,SYR,,,.500,,,3.2,,.123,
30,,,,,,,0.3,,.133,26,/players/n/noblech01.html,361,,,-0.8,4.7,Chuck Noble,noblech01,SG,1962.0,,DET,,,.301,,,-0.5,,-0.063,
22,,,,,,,0.2,,.452,58,/players/n/nordmbe01.html,344,,,-0.1,9.5,Bevo Nordmann,nordmbe01,C,1962.0,,CIN,,,.434,,,0.1,,.014,"St. Louis, Missouri"
25,,,,,,,1.8,,.224,77,/players/o/ohldo01.html,2526,,,2.7,13.7,Don Ohl,ohldo01,SG,1962.0,,DET,,,.477,,,4.5,,.085,"Murphysboro, Illinois"
23,,,,,,,0.0,,.500,4,/players/o/osborch01.html,21,,,-0.1,4.7,Chuck Osborne,osborch01,PF,1962.0,,SYR,,,.256,,,-0.1,,-0.134,
29,,,,,,,1.9,,.467,78,/players/p/pettibo01.html,3282,,,9.6,24.3,Bob Pettit*,pettibo01,PF,1962.0,,STL,,,.522,,,11.5,,.168,"Baton Rouge, Louisiana"
22,,,,,,,1.2,,.277,67,/players/p/phillga01.html,713,,,-1.0,7.1,Gary Phillips,phillga01,PG,1962.0,,BOS,,,.388,,,0.3,,.018,"Quincy, Illinois"
27,,,,,,,0.4,,.262,45,/players/p/piontda01.html,614,,,-0.5,8.2,Dave Piontek,piontda01,PF,1962.0,,CHP,,,.408,,,-0.1,,-0.008,"Bethel Park, Pennsylvania"
23,,,,,,,0.2,,.280,37,/players/r/radovfr01.html,175,,,-0.1,9.8,Frank Radovich,radovfr01,F,1962.0,,PHW,,,.417,,,0.0,,.006,
30,,,,,,,3.4,,.397,79,/players/r/ramsefr01.html,1913,,,3.9,16.3,Frank Ramsey*,ramsefr01,SG,1962.0,,BOS,,,.504,,,7.3,,.183,"Corydon, Kentucky"
25,,,,,,,0.6,,.178,80,/players/r/reedhu01.html,1446,,,0.6,8.8,Hub Reed,reedhu01,C,1962.0,,CIN,,,.470,,,1.3,,.042,"Harrah, Oklahoma"
25,,,,,,,2.2,,.313,80,/players/r/roberjo01.html,1642,,,-0.2,10.3,Joe Roberts,roberjo01,PF,1962.0,,SYR,,,.437,,,1.9,,.056,
23,,,,,,,2.2,,.482,79,/players/r/roberos01.html,3503,,,13.4,26.0,Oscar Robertson*,roberos01,PG,1962.0,,CIN,,,.554,,,15.6,,.214,"Charlotte, Tennessee"
26,,,,,,,3.2,,.243,80,/players/r/rodgegu01.html,2650,,,-1.1,9.7,Guy Rodgers*,rodgegu01,PG,1962.0,,PHW,,,.395,,,2.1,,.038,"Philadelphia, Pennsylvania"
23,,,,,,,0.3,,.177,46,/players/r/ruklijo01.html,302,,,-0.8,5.3,Joe Ruklick,ruklijo01,PF,1962.0,,PHW,,,.341,,,-0.5,,-0.080,"Princeton, Illinois"
27,,,,,,,11.6,,.382,76,/players/r/russebi01.html,3433,,,3.9,19.4,Bill Russell*,russebi01,C,1962.0,,BOS,,,.489,,,15.5,,.217,"Monroe, Louisiana"
23,,,,,,,5.1,,.327,80,/players/s/sandeto01.html,2325,,,2.2,12.4,Tom Sanders*,sandeto01,SF,1962.0,,BOS,,,.488,,,7.2,,.149,"New York, New York"
27,,,,,,,,,.142,63,/players/s/sauldwo01.html,1765,,,,,Woody Sauldsberry,sauldwo01,PF,1962.0,,TOT,,,.366,,,,,,"Winnsboro, Louisiana"
33,,,,,,,2.1,,.425,56,/players/s/schaydo01.html,1480,,,0.9,15.8,Dolph Schayes*,schaydo01,PF,1962.0,,SYR,,,.461,,,3.1,,.099,"New York, New York"
23,,,,,,,2.5,,.406,75,/players/s/scottra01.html,2087,,,0.0,15.5,Ray Scott,scottra01,PF,1962.0,,DET,,,.442,,,2.5,,.057,"Philadelphia, Pennsylvania"
29,,,,,,,2.6,,.391,79,/players/s/selvyfr01.html,2806,,,2.9,13.1,Frank Selvy,selvyfr01,SG,1962.0,,LAL,,,.481,,,5.5,,.094,"Corbin, Kentucky"
22,,,,,,,2.4,,.263,75,/players/s/shaffle01.html,2083,,,2.6,15.4,Lee Shaffer,shaffle01,SF,1962.0,,SYR,,,.481,,,5.0,,.115,"Chicago, Illinois"
30,,,,,,,2.8,,.314,80,/players/s/shuege01.html,3143,,,2.9,14.7,Gene Shue,shuege01,PG,1962.0,,DET,,,.470,,,5.6,,.086,"Baltimore, Maryland"
23,,,,,,,0.5,,.440,65,/players/s/simsbo01.html,1345,,,-0.1,9.0,Bob Sims,simsbo01,SG,1962.0,,TOT,,,.434,,,0.4,,.015,
25,,,,,,,0.5,,.445,80,/players/s/smithad01.html,1462,,,1.4,11.0,Adrian Smith,smithad01,SG,1962.0,,CIN,,,.483,,,1.8,,.061,"Farmington, Kentucky"
22,,,,,,,0.1,,.242,9,/players/s/smithbi01.html,83,,,-0.2,5.7,Bill Smith,smithbi01,G-F,1962.0,,NYK,,,.315,,,-0.2,,-0.101,
24,,,,,,,0.0,,.000,3,/players/s/smithbo01.html,7,,,0.0,-6.7,Bobby Smith,smithbo01,G,1962.0,,LAL,,,.000,,,0.0,,-0.148,
24,,,,,,,0.3,,.235,32,/players/s/stithsa01.html,440,,,-0.4,8.0,Sam Stith,stithsa01,SG,1962.0,,NYK,,,.394,,,-0.1,,-0.006,"Greenville County, Virginia"
22,,,,,,,0.3,,.190,42,/players/t/turneja02.html,567,,,-0.3,8.7,Jack Turner,turneja02,SG,1962.0,,CHP,,,.418,,,0.0,,-0.002,"Newport, Kentucky"
27,,,,,,,1.1,,.282,80,/players/t/twymaja01.html,2991,,,7.5,16.7,Jack Twyman*,twymaja01,SF,1962.0,,CIN,,,.528,,,8.6,,.138,"Pittsburgh, Pennsylvania"
26,,,,,,,1.2,,.401,78,/players/t/tyrach01.html,1606,,,-1.0,10.8,Charlie Tyra,tyrach01,PF,1962.0,,CHP,,,.413,,,0.2,,.007,"Louisville, Kentucky"
24,,,,,,,0.9,,.440,65,/players/w/walkeho01.html,1331,,,-0.7,10.3,Horace Walker,walkeho01,SF,1962.0,,CHP,,,.418,,,0.3,,.010,"Chester, Pennsylvania"
23,,,,,,,3.1,,.516,75,/players/w/westje01.html,3087,,,9.8,22.6,Jerry West*,westje01,PG,1962.0,,LAL,,,.524,,,12.9,,.201,"Chelyan, West Virginia"
23,,,,,,,0.2,,.186,60,/players/w/wiesebo01.html,326,,,-0.9,7.5,Bob Wiesenhahn,wiesebo01,SF,1962.0,,CIN,,,.342,,,-0.7,,-0.107,
24,,,,,,,0.3,,.302,20,/players/w/wilkele01.html,870,,,0.1,11.8,Lenny Wilkens*,wilkele01,PG,1962.0,,STL,,,.441,,,0.4,,.022,"Brooklyn, New York"
24,,,,,,,0.3,,.210,37,/players/y/yateswa01.html,263,,,-0.8,4.1,Wayne Yates,yateswa01,C,1962.0,,LAL,,,.314,,,-0.5,,-0.085,
22,,,,,,,0.1,,.235,61,/players/z/zelleda01.html,278,,,-0.2,9.1,Dave Zeller,zelleda01,PG,1962.0,,CIN,,,.400,,,-0.1,,-0.010,"Springfield, Ohio"
26,,,,,,,1.2,,.327,71,/players/a/attleal01.html,1876,,,2.2,10.6,Al Attles*,attleal01,PG,1963.0,,SFW,,,.510,,,3.4,,.086,"Newark, New Jersey"
26,,,,,,,2.1,,.362,80,/players/b/barnedi01.html,2544,,,5.9,16.3,Dick Barnett,barnedi01,SG,1963.0,,LAL,,,.533,,,8.0,,.150,"Gary, Indiana"
24,,,,,,,3.3,,.304,77,/players/b/barnhjo01.html,2692,,,1.3,11.7,John Barnhill,barnhjo01,SG,1963.0,,STL,,,.474,,,4.6,,.082,"Sturgis, Kentucky"
28,,,,,,,5.1,,.348,80,/players/b/bayloel01.html,3370,,,9.3,26.6,Elgin Baylor*,bayloel01,SF,1963.0,,LAL,,,.519,,,14.4,,.205,"Washington, District of Columbia"
23,,,,,,,3.1,,.453,80,/players/b/beatyze01.html,1918,,,2.1,14.3,Zelmo Beaty*,beatyze01,C,1963.0,,STL,,,.501,,,5.2,,.131,"Hillister, Texas"
23,,,,,,,1.1,,.515,80,/players/b/bellawa01.html,3306,,,12.6,24.9,Walt Bellamy*,bellawa01,C,1963.0,,CHZ,,,.571,,,13.7,,.199,"New Bern, North Carolina"
30,,,,,,,1.1,,.345,61,/players/b/biancal01.html,1159,,,0.8,12.5,Al Bianchi,biancal01,SG,1963.0,,SYR,,,.478,,,1.9,,.079,"Long Island City, New York"
29,,,,,,,1.2,,.254,80,/players/b/bockhbu01.html,2612,,,-0.7,9.2,Bucky Bockhorn,bockhbu01,SG,1963.0,,CIN,,,.440,,,0.5,,.010,"Campbell Hill, Illinois"
25,,,,,,,1.6,,.356,79,/players/b/boozebo01.html,2488,,,2.3,14.4,Bob Boozer,boozebo01,PF,1963.0,,CIN,,,.493,,,3.9,,.075,"Omaha, Nebraska"
23,,,,,,,0.7,,.319,27,/players/b/bridgbi01.html,374,,,-0.1,14.3,Bill Bridges,bridgbi01,PF,1963.0,,STL,,,.449,,,0.6,,.079,"Hobbs, New Mexico"
25,,,,,,,0.0,,.400,2,/players/b/buckhjo01.html,12,,,-0.1,-2.8,Joe Buckhalter,buckhjo01,PF,1963.0,,CIN,,,.170,,,-0.1,,-0.329,
24,,,,,,,0.0,,.400,6,/players/b/buckncl01.html,27,,,0.0,14.0,Cleveland Buckner,buckncl01,PF,1963.0,,NYK,,,.510,,,0.1,,.102,"Yazoo City, Mississippi"
24,,,,,,,0.9,,.339,78,/players/b/buddda01.html,1725,,,3.2,13.8,Dave Budd,buddda01,SF,1963.0,,NYK,,,.540,,,4.1,,.113,"Woodbury, New Jersey"
26,,,,,,,0.6,,.458,68,/players/b/butchdo01.html,1193,,,0.4,11.4,Donnie Butcher,butchdo01,SG,1963.0,,NYK,,,.466,,,1.1,,.043,"Williamsport, Kentucky"
24,,,,,,,0.7,,.277,74,/players/b/butleal01.html,1488,,,1.4,13.8,Al Butler,butleal01,PG,1963.0,,NYK,,,.487,,,2.1,,.068,"Rochester, New York"
27,,,,,,,0.9,,.253,61,/players/c/cableba01.html,1203,,,0.7,10.7,Barney Cable,cableba01,SF,1963.0,,TOT,,,.483,,,1.6,,.066,"Rochester, Pennsylvania"
26,,,,,,,5.0,,.402,80,/players/c/chambwi01.html,3806,,,16.0,31.8,Wilt Chamberlain*,chambwi01,C,1963.0,,SFW,,,.550,,,20.9,,.264,"Philadelphia, Pennsylvania"
22,,,,,,,1.5,,.394,80,/players/c/chapple01.html,1241,,,1.7,17.2,Len Chappell,chapple01,PF,1963.0,,SYR,,,.501,,,3.2,,.123,"Portage, Pennsylvania"
32,,,,,,,0.9,,.286,70,/players/c/conlege01.html,1544,,,-1.0,10.7,Gene Conley,conlege01,PF,1963.0,,NYK,,,.430,,,-0.1,,-0.002,"Muskogee, Oklahoma"
31,,,,,,,2.1,,.495,78,/players/c/costela01.html,2066,,,3.6,13.8,Larry Costello,costela01,PG,1963.0,,SYR,,,.534,,,5.7,,.132,"Minoa, New York"
34,,,,,,,5.1,,.302,76,/players/c/cousybo01.html,1975,,,0.1,16.6,Bob Cousy*,cousybo01,PG,1963.0,,BOS,,,.448,,,5.2,,.126,"New York, New York"
26,,,,,,,0.4,,.238,73,/players/c/coxjo01.html,1685,,,0.1,10.3,Johnny Cox,coxjo01,SG,1963.0,,CHZ,,,.457,,,0.5,,.015,"Neon, Kentucky"
22,,,,,,,2.3,,.304,80,/players/d/debusda01.html,2352,,,1.3,14.5,Dave DeBusschere*,debusda01,SF,1963.0,,DET,,,.476,,,3.6,,.074,"Detroit, Michigan"
22,,,,,,,0.5,,.509,57,/players/d/dischte01.html,2294,,,8.6,20.8,Terry Dischinger,dischte01,SF,1963.0,,CHZ,,,.578,,,9.2,,.192,"Terre Haute, Indiana"
22,,,,,,,0.0,,.417,4,/players/d/doyleda01.html,25,,,0.1,22.2,Danny Doyle,doyleda01,PF,1963.0,,DET,,,.563,,,0.1,,.216,"Long Island City, New York"
22,,,,,,,0.6,,.224,42,/players/d/duffybo02.html,435,,,-0.5,10.6,Bob Duffy,duffybo02,PG,1963.0,,STL,,,.403,,,0.1,,.010,"Cold Spring, New York"
32,,,,,,,1.0,,.537,62,/players/d/dukeswa01.html,913,,,-0.5,10.0,Walter Dukes,dukeswa01,C,1963.0,,DET,,,.423,,,0.5,,.027,"Rochester, New York"
24,,,,,,,0.6,,.233,46,/players/e/eganjo01.html,752,,,-0.5,9.8,Johnny Egan,eganjo01,PG,1963.0,,DET,,,.418,,,0.0,,.001,"Hartford, Connecticut"
22,,,,,,,1.9,,.381,80,/players/e/ellisle01.html,1628,,,0.4,11.4,Leroy Ellis,ellisle01,C,1963.0,,LAL,,,.466,,,2.3,,.067,"Far Rockaway, New York"
25,,,,,,,1.8,,.441,76,/players/e/embrywa01.html,2511,,,3.8,18.2,Wayne Embry*,embrywa01,C,1963.0,,CIN,,,.507,,,5.6,,.108,"Springfield, Ohio"
26,,,,,,,2.3,,.247,80,/players/f/farmemi01.html,1724,,,0.9,12.0,Mike Farmer,farmemi01,SF,1963.0,,STL,,,.477,,,3.2,,.089,"Oklahoma City, Oklahoma"
22,,,,,,,0.0,,.100,7,/players/f/fedorda01.html,27,,,-0.1,2.2,Dave Fedor,fedorda01,F,1963.0,,SFW,,,.287,,,-0.1,,-0.128,
29,,,,,,,0.0,,.459,18,/players/f/ferraal01.html,138,,,-0.1,6.5,Al Ferrari,ferraal01,G-F,1963.0,,CHZ,,,.427,,,0.0,,-0.010,"New York, New York"
25,,,,,,,2.0,,.345,79,/players/f/ferrybo01.html,2479,,,1.2,12.6,Bob Ferry,ferrybo01,C,1963.0,,DET,,,.473,,,3.1,,.061,"St. Louis, Missouri"
23,,,,,,,0.1,,.294,11,/players/f/foleyja01.html,83,,,0.0,15.6,Jack Foley,foleyja01,F,1963.0,,TOT,,,.460,,,0.1,,.057,"Worcester, Massachusetts"
25,,,,,,,1.1,,.443,60,/players/g/gambeda01.html,1234,,,2.2,14.6,Dave Gambee,gambeda01,SF,1963.0,,SYR,,,.521,,,3.3,,.129,"Portland, Oregon"
30,,,,,,,1.7,,.277,73,/players/g/golato01.html,2670,,,2.6,12.0,Tom Gola*,golato01,SF-SG,1963.0,,TOT,,,.505,,,4.4,,.078,"Philadelphia, Pennsylvania"
29,,,,,,,1.8,,.348,80,/players/g/greenjo01.html,2553,,,3.3,19.0,Johnny Green,greenjo01,PF,1963.0,,NYK,,,.497,,,5.1,,.096,"Dayton, Ohio"
29,,,,,,,0.7,,.391,73,/players/g/greensi01.html,2648,,,0.9,11.4,Si Green,greensi01,PG,1963.0,,CHZ,,,.465,,,1.6,,.029,"New York, New York"
26,,,,,,,2.5,,.336,80,/players/g/greerha01.html,2631,,,5.7,17.3,Hal Greer*,greerha01,SG,1963.0,,SYR,,,.526,,,8.2,,.149,"Huntington, West Virginia"
25,,,,,,,0.1,,.289,11,/players/g/guarige01.html,83,,,-0.4,3.1,Gene Guarilia,guarige01,SF,1963.0,,BOS,,,.303,,,-0.2,,-0.131,"Duryea, Pennsylvania"
